customer_id,first_name,last_name,email,phone_number,date_of_birth,address,city,state,zip_code,country,registration_date,customer_segment,kyc_status,is_active,annual_income,occupation,nationality
C0001771,Jesse,Oneill,jonesdeborah@example.net,721.939.8302x0056,1979-12-16,386 Ricky Causeway,New Loriland,OR,14661,USA,2025-01-13,Retail,Verified,False,37115.92,Warehouse Worker,Western Sahara
C0001772,Kayla,Mcintosh,dbyrd@example.net,(795)280-5184x04773,1996-09-17,88497 Brown Fork,East Tonya,MD,46982,USA,2025-09-23,Premium,Verified,True,272946.37,Consultant,Togo
C0001773,Rhonda,Underwood,robertpetersen@example.net,3233521792,2003-03-09,913 Lisa Islands,North Ericland,RI,02813,USA,2025-06-30,Retail,Verified,True,26600.23,Nurse,United Arab Emirates
C0001774,Abigail,Baker,tcontreras@example.com,(723)630-9479x7688,1983-12-26,6458 Cheryl Green,Francofort,IL,33045,USA,2024-12-07,Retail,Verified,True,40026.77,Retail Worker,Vietnam
C0001775,Bobby,Chandler,stephen66@example.org,342.653.0128,1941-01-12,11295 Brett Shore,New Troyport,CT,40262,USA,2025-08-23,Retail,Verified,True,25053.4,Administrative Assistant,Guernsey
C0001776,Margaret,Curtis,cwilliams@example.net,737-637-5143x535,1968-09-04,222 Ellis Lodge Suite 009,Parkershire,AL,75939,USA,2024-05-21,Retail,Verified,True,18769.5,Driver,Oman
C0001777,Oscar,Obrien,angela51@example.com,885-794-0048,1950-11-07,84695 Santiago Ranch Suite 697,Wardchester,PW,09216,USA,2024-09-06,Premium,Verified,False,68387.04,Architect,Ecuador
C0001778,Andre,Terrell,dennis90@example.com,4152076294,1960-03-19,17220 Walker Extensions,North April,DC,39444,USA,2024-05-11,Premium,Verified,True,96546.3,Consultant,Peru
C0001779,Amy,Ward,eluna@example.org,813-372-3073x5713,1981-02-12,4978 Clark Way Suite 258,Mirandamouth,MD,83784,USA,2025-06-13,Retail,Verified,True,29300.18,Teacher,British Indian Ocean Territory (Chagos Archipelago)
C0001780,Joseph,Montes,robertbrown@example.org,+1-872-243-0884,1961-10-16,1442 Francis Spurs Apt. 969,East Kimberly,MA,92190,USA,2026-01-24,Retail,Verified,True,25688.26,Administrative Assistant,Montserrat
C0001781,Brandon,Nguyen,susan88@example.org,(739)558-4545x05296,1986-10-31,47680 Valentine Locks Apt. 505,Port Aliciaview,ME,04454,USA,2024-10-10,Premium,Verified,True,42455.41,Attorney,Kuwait
C0001782,Michael,Walters,martinezjoshua@example.net,303-236-9368x34021,1965-01-08,4980 Price Locks Suite 349,North Christine,MT,57782,USA,2024-11-02,Premium,Verified,True,93914.18,Consultant,Georgia
C0001783,David,Bennett,brooksmarcus@example.com,490.545.5436,1981-06-04,93121 Angela Crest,East Amyfort,ID,95757,USA,2026-05-01,Retail,Verified,True,17113.79,Nurse,Anguilla
C0001784,Arthur,Griffin,jpatton@example.net,519.368.7066x68843,2000-10-20,0983 Rachel Circles Apt. 724,North Meganview,AR,47678,USA,2025-04-18,Premium,Verified,True,155754.07,Software Engineer,Cook Islands
C0001785,Caitlin,Ramirez,timothy38@example.com,395.737.2580,2008-02-15,584 Hernandez Brook,East Ianbury,AZ,21786,USA,2024-01-17,Business,Verified,True,286631.24,Operations Manager,Bouvet Island (Bouvetoya)
C0001786,Jennifer,Taylor,hbrown@example.com,385.355.5505,2002-06-24,614 Paul Manor Apt. 443,Simpsontown,GU,34210,USA,2024-05-19,Premium,Verified,True,41170.16,Financial Analyst,Benin
C0001787,Walter,Brown,dawnlong@example.com,+1-413-759-7489x564,1941-06-10,5317 Webster Cliff,West Kimberlymouth,HI,47440,USA,2025-09-29,Retail,Verified,True,31113.45,Warehouse Worker,Guatemala
C0001788,Jeffrey,Clark,stephanielee@example.com,+1-489-619-0000,1966-07-21,12776 Paul Locks,West Elizabeth,MN,62217,USA,2026-04-25,Retail,Verified,True,24932.36,Warehouse Worker,Latvia
C0001789,Kenneth,Davis,walter21@example.com,001-327-542-1940x4789,1960-06-29,1616 Malone Skyway Apt. 263,South Nichole,ME,11852,USA,2025-04-21,Retail,Verified,True,42599.05,Sales Associate,Guernsey
C0001790,Rose,Cooper,wallen@example.org,609.487.0382,1984-04-10,270 Gilbert Road Apt. 444,Kochport,MS,34696,USA,2026-01-17,Premium,Verified,True,220636.16,Attorney,Equatorial Guinea
C0001791,Ryan,Morgan,wrightchristopher@example.org,001-552-821-8159x58812,1979-02-06,0882 Eddie Landing Apt. 139,Jenniferburgh,MD,94884,USA,2025-02-14,Business,Verified,True,59865.88,Operations Manager,Morocco
C0001792,Laura,Ward,clarkterry@example.net,+1-610-313-2470x73081,1986-10-17,37574 Becker Village Suite 173,North Carlos,MA,91974,USA,2025-02-11,Retail,Verified,True,38465.35,Teacher,Tajikistan
C0001793,Stanley,Wood,mullennathan@example.net,866-655-1728,1974-11-30,36017 Kevin Orchard,East Lisa,DC,80104,USA,2025-03-17,Retail,Failed,True,33521.21,Driver,Greenland
C0001794,Sophia,Elliott,christopher44@example.org,+1-205-640-0853,1953-12-31,79619 Michelle Ridges,Garzashire,NE,43642,USA,2024-05-03,Retail,Pending,True,50800.93,Retail Worker,Czech Republic
C0001795,Daniel,Wilkerson,brayelizabeth@example.net,781.857.4916x716,1947-03-19,98667 Wilson Manors Apt. 038,Dustinhaven,MN,61856,USA,2025-04-09,Retail,Expired,True,40400.54,Retail Worker,Sri Lanka
C0001796,Cameron,Callahan,sarah15@example.org,(989)585-1188x1167,1944-06-20,085 Heidi Ridges Suite 675,Hopkinsfurt,OK,41980,USA,2025-03-27,Retail,Verified,True,24934.69,Retail Worker,Anguilla
C0001797,James,Huerta,kathleenmitchell@example.org,+1-968-239-6995x71395,1949-12-05,68451 Gary Groves,East Jeffreymouth,AS,70760,USA,2024-10-20,Business,Verified,True,207888.44,Sole Trader,Aruba
C0001798,Amanda,Barrera,dlong@example.com,7967262922,1954-03-05,6210 Gonzalez Stravenue,Andersonberg,AS,05767,USA,2025-11-02,Retail,Verified,True,24391.43,Nurse,Indonesia
C0001799,Miguel,Hill,coxbarbara@example.org,5372537450,1971-11-13,294 Melissa Center Suite 967,New Kenneth,NV,94889,USA,2024-05-10,Retail,Verified,True,62193.36,Student,United States of America
C0001800,Sharon,Patterson,shannongilbert@example.org,4475202888,1980-02-15,708 Alvarez Wall Apt. 524,West Justin,CO,06324,USA,2024-07-15,Business,Pending,True,272951.48,Managing Partner,Niger
C0001801,Jay,Thomas,woodardwendy@example.com,+1-540-309-2542x7098,1979-05-22,034 Anthony Motorway,West Mackenzieside,SD,28974,USA,2024-03-06,Premium,Verified,True,308881.94,Investment Manager,Venezuela
C0001802,Julie,Parker,clarkekrystal@example.org,659.886.8581x9748,1962-11-08,8223 Krystal Locks Suite 250,Rickmouth,CO,91798,USA,2026-01-24,Business,Verified,True,255626.16,Company Secretary,French Guiana
C0001803,Paul,Briggs,robin66@example.org,(445)601-1601,1949-10-19,116 Stephen Fall,North Breannafurt,RI,85607,USA,2024-09-10,Retail,Verified,True,25483.76,Teacher,Ireland
C0001804,Howard,Bennett,taylor02@example.org,(731)641-0924x4329,1990-04-18,568 Mitchell Ports,Mcgeefort,HI,36818,USA,2025-12-12,Retail,Expired,True,17037.0,Sales Associate,United States of America
C0001805,Derrick,Vasquez,carloshensley@example.net,706.904.4620x3744,1993-07-13,916 Gonzalez Square,Port Courtney,KS,19452,USA,2024-05-22,Premium,Verified,True,33460.34,Investment Manager,Bolivia
C0001806,Angel,Douglas,boyertammy@example.net,(449)929-0703x8394,1959-04-23,342 Burns Mall,Elizabethshire,DC,17304,USA,2024-07-17,Retail,Pending,True,16447.55,Driver,Germany
C0001807,Sean,Cervantes,fishernicole@example.org,5486952414,1987-09-02,4663 Miller Parkway Apt. 120,Clarkstad,NM,47253,USA,2026-01-11,Retail,Expired,True,41504.76,Warehouse Worker,Niger
C0001808,Carla,Stewart,amurray@example.com,(867)666-7491x3481,1958-12-14,24221 Chaney Glens,Jamesberg,VI,89576,USA,2025-03-16,Business,Expired,True,403116.15,CEO,Saint Helena
C0001809,Justin,Walters,torrescody@example.org,598-835-9005x8198,2008-04-10,46905 Amanda Forks Suite 653,Rayton,AZ,42549,USA,2025-12-13,Retail,Verified,True,16471.79,Retail Worker,Mauritania
C0001810,Kathy,Davis,jimenezbarry@example.net,403-454-5136x40294,1955-02-07,859 Smith Field,East Lauraville,MN,44659,USA,2025-07-08,Retail,Verified,True,56812.93,Retired,Morocco
C0001811,Megan,Yang,robinjones@example.net,316.965.5360x181,1982-02-27,28032 Harris Flats,Jonesport,KY,91650,USA,2024-07-07,Retail,Verified,True,28523.1,Administrative Assistant,Latvia
C0001812,Eric,Jones,tmorgan@example.net,311-346-8726,1979-10-19,70215 Amy Track Suite 503,Markshire,PA,52572,USA,2025-12-17,Premium,Verified,True,107804.62,Architect,Czech Republic
C0001813,James,Rodriguez,harrismichelle@example.org,001-424-334-6662x9136,1946-05-08,94406 Chase Highway Suite 120,Jenniferside,KY,78615,USA,2025-03-13,Retail,Verified,True,81316.99,Retail Worker,Equatorial Guinea
C0001814,Shannon,Robinson,ronaldbrown@example.com,981-733-5333x6941,2003-12-02,007 Hughes Plain,West Susan,KS,67434,USA,2025-01-05,Retail,Verified,True,56864.11,Warehouse Worker,Madagascar
C0001815,Angelica,Waller,mdavis@example.net,687-790-5073x09072,1969-05-03,66673 Roberta Forest Suite 286,East Amy,NH,44282,USA,2025-04-23,Business,Pending,True,216463.12,Sole Trader,Liechtenstein
C0001816,David,Miller,mitchellmelanie@example.com,+1-339-739-4272x828,1941-12-07,9604 Gregory Shoals Suite 447,Rochafurt,KY,71668,USA,2024-05-02,Premium,Failed,True,57831.26,Consultant,Costa Rica
C0001817,Matthew,Mills,christinechapman@example.org,542-535-0688x439,1956-09-03,62638 Jerry Creek Apt. 947,Ramirezview,AS,47673,USA,2025-10-13,Retail,Verified,True,12383.15,Sales Associate,Saint Barthelemy
C0001818,Jenna,Smith,elizabethbanks@example.net,(886)659-2799x48129,1986-08-17,8277 Ashlee Stream Suite 911,Danielbury,MO,39494,USA,2025-04-26,Retail,Verified,True,25347.19,Driver,Philippines
C0001819,Thomas,Lane,danielswendy@example.com,8143708231,1970-09-03,258 Felicia Path Suite 427,Lake Lindsaytown,KS,47829,USA,2025-05-21,Retail,Verified,True,32677.27,Teacher,New Zealand
C0001820,Christopher,Thompson,darrell17@example.com,001-947-256-3651x83704,2003-12-31,71250 Hartman Ferry,Lake Stephanietown,IN,48752,USA,2026-03-10,Retail,Verified,True,22168.11,Retired,British Indian Ocean Territory (Chagos Archipelago)
C0001821,John,Townsend,ndowns@example.net,919-462-4524x05589,1993-06-23,9199 Rowe Knolls,Port Gavin,FL,80637,USA,2025-11-12,Premium,Verified,True,91239.74,Physician,Liberia
C0001822,Arthur,Diaz,michael55@example.com,(320)454-8729,1993-11-23,3353 Johnson Roads Suite 323,North Conniemouth,CO,80247,USA,2025-07-03,Retail,Pending,True,37738.12,Retired,Guinea-Bissau
C0001823,Maria,Norton,davidhenson@example.net,866-521-5674,1999-12-04,7030 Robert Gardens Suite 026,Careymouth,MA,66383,USA,2025-02-04,Retail,Verified,True,32453.77,Administrative Assistant,United States of America
C0001824,Andrew,Perez,schmidtandrea@example.com,+1-952-428-8761,2005-11-21,6003 Davis Track Suite 882,Johnsonbury,MN,12132,USA,2026-01-10,Retail,Pending,True,26238.91,Teacher,Benin
C0001825,Brianna,Powers,ascott@example.org,+1-670-864-4071x253,1980-06-07,55524 Kylie Mill,North Daniel,OH,08868,USA,2024-06-26,Retail,Verified,True,39510.72,Teacher,Denmark
C0001826,Anthony,Palmer,brookelee@example.org,001-869-251-5223x45089,2003-04-13,37667 Diane Points Apt. 606,West Jenniferton,VT,55521,USA,2025-03-26,Retail,Verified,True,45295.83,Administrative Assistant,Antarctica (the territory South of 60 deg S)
C0001827,Cody,Fernandez,andreahill@example.net,001-714-540-7904x3893,1964-07-03,3246 Michael Skyway,Ericport,SD,93479,USA,2024-05-04,Retail,Pending,True,21053.04,Sales Associate,Bangladesh
C0001828,Sarah,Miller,taylorjessica@example.net,(565)883-5273,1957-03-31,0694 Campos Pass Suite 709,North Christine,NM,74898,USA,2025-10-28,Retail,Verified,True,73531.28,Retail Worker,Greenland
C0001829,Dale,Sheppard,brookeking@example.com,+1-694-293-0784x5784,1978-10-28,07714 Holloway Spur,Lake Yolandaberg,OH,55802,USA,2024-01-21,Retail,Verified,True,34568.77,Teacher,Taiwan
C0001830,Yolanda,Romero,nortiz@example.org,2813898137,1945-06-20,47084 Wolfe Glen,Lesliebury,WI,88809,USA,2024-07-27,Retail,Pending,True,36659.39,Retail Worker,Guernsey
C0001831,Terry,Davis,hartkristen@example.org,409-345-2658,1967-12-26,5146 Erin Way Apt. 008,Mayport,WA,14500,USA,2025-04-23,Retail,Verified,True,51746.25,Driver,Dominican Republic
C0001832,Peggy,Martin,williamnguyen@example.com,001-331-249-3548,1971-07-08,27619 Joel Mountains Suite 311,Port Georgemouth,UT,25823,USA,2025-12-07,Retail,Verified,True,40806.97,Retail Worker,Palestinian Territory
C0001833,Michele,Carpenter,markstephens@example.org,001-451-549-4007x467,1962-01-10,881 Alicia Parkways Apt. 107,Wyattton,MD,87810,USA,2025-07-18,Business,Pending,True,575220.84,Business Owner,Uganda
C0001834,Amanda,Schultz,cmcknight@example.com,(553)477-6967,1962-01-04,9660 Glover Fall Suite 372,New Anthony,NH,15806,USA,2024-08-30,Retail,Verified,False,41921.83,Warehouse Worker,Brazil
C0001835,Melissa,Singh,ywhite@example.net,(782)673-4289x0426,1967-10-15,0688 Pineda Rapids Apt. 219,Lake Mariabury,ID,96676,USA,2024-02-19,Retail,Verified,True,26736.4,Teacher,Uruguay
C0001836,Kenneth,Davis,wendy48@example.com,(545)304-4624x04416,1959-04-10,641 Brown Circle Apt. 379,West Tiffanymouth,KY,16887,USA,2024-06-30,Business,Verified,False,358327.56,CEO,Bulgaria
C0001837,Renee,Simmons,steeleamanda@example.com,(490)628-9170x88807,1991-04-20,75308 Pitts Drive,South Mary,NE,51819,USA,2025-11-22,Premium,Verified,True,49700.2,Investment Manager,Czech Republic
C0001838,Christine,Wu,fbeltran@example.net,800-985-8549x14651,1959-05-04,27195 Richard Orchard,New Robertton,TN,77183,USA,2025-10-30,Retail,Verified,True,38341.18,Administrative Assistant,Madagascar
C0001839,Michele,Reeves,btaylor@example.org,001-864-585-4713x32581,1956-09-17,130 Kevin Garden Suite 256,Lake Masonbury,AL,45537,USA,2024-05-04,Retail,Verified,True,35717.11,Teacher,Vietnam
C0001840,Victor,James,aaron66@example.org,8103619581,1977-01-15,298 Nguyen Meadow,Ayalaport,MI,02772,USA,2024-04-29,Retail,Verified,True,32726.54,Teacher,Micronesia
C0001841,Anna,Hansen,yulisa@example.com,001-436-612-5142x61891,1945-03-29,2121 Krystal Forest,Clarkton,TX,51135,USA,2024-03-01,Retail,Verified,True,34054.97,Teacher,South Africa
C0001842,Debra,Montoya,sguzman@example.com,737.475.6410x894,1956-05-06,2594 James Lights,Breannaland,ID,31517,USA,2024-02-06,Business,Verified,True,59546.97,CFO,Vietnam
C0001843,William,Blackwell,jessica52@example.net,(755)349-4228,1980-09-23,36325 Rice Meadows Apt. 333,North Michael,CT,82897,USA,2024-12-19,Business,Verified,True,172995.36,CFO,Botswana
C0001844,David,Douglas,travismcmahon@example.net,(379)208-2135x22111,1945-08-30,087 Nicole Ford,New Deniseland,ID,68169,USA,2024-05-08,Retail,Verified,True,38041.1,Teacher,Norfolk Island
C0001845,Catherine,David,bshort@example.org,3826896818,1984-03-29,58628 Nicole Land,West Tiffanyhaven,WI,59733,USA,2026-01-24,Retail,Verified,True,39337.29,Retail Worker,Palestinian Territory
C0001846,Lori,Graham,ellisangela@example.net,7248464423,2005-02-02,409 Gina Mountains Apt. 290,Solomonview,FL,20548,USA,2025-02-13,Retail,Verified,False,21723.77,Teacher,Micronesia
C0001847,Andrea,Davis,khughes@example.net,001-336-639-1596x58668,1980-01-09,48454 Allen Motorway,Lake Karla,PW,55104,USA,2024-10-22,Premium,Verified,True,210960.19,Physician,Cuba
C0001848,Melvin,Wallace,jonesthomas@example.net,(761)944-6658x4908,1958-02-03,70611 Melton Fall,Lake Jason,SC,44986,USA,2025-10-11,Premium,Verified,True,58705.88,Consultant,Algeria
C0001849,Sandra,Meyer,glenn95@example.org,+1-344-336-0488x486,1966-01-06,5757 Mills Curve Suite 369,Lake Barryhaven,OR,86831,USA,2026-01-10,Retail,Verified,True,58966.73,Teacher,Western Sahara
C0001850,Stephanie,Wong,walkermichael@example.net,001-907-274-6743x340,2004-05-21,5013 James Trail Suite 317,Lake Tommy,LA,82079,USA,2025-10-18,Retail,Pending,True,44963.09,Driver,Qatar
C0001851,Colin,Petty,jimmy40@example.org,(210)915-8526x3231,1955-08-11,7884 Thomas Bypass Suite 420,North Aprilfurt,VI,67442,USA,2024-09-25,Retail,Pending,True,26288.49,Student,Latvia
C0001852,Reginald,Paul,millerwilliam@example.org,397-574-1818x2715,1951-07-27,482 Steven Square,West Jason,PA,34991,USA,2025-11-02,Retail,Verified,True,88225.86,Retail Worker,Djibouti
C0001853,Sean,Garcia,wwalsh@example.org,947-537-4571x47274,1965-08-13,980 Jones Gateway,South Scott,CT,90114,USA,2024-08-13,Premium,Verified,True,48233.93,Investment Manager,Saint Kitts and Nevis
C0001854,Martin,Nelson,mariahgonzales@example.net,+1-897-670-4145x88613,1947-09-04,35906 David Parkways,Hayesmouth,KS,94830,USA,2026-02-17,Retail,Verified,True,57502.12,Teacher,France
C0001855,Megan,Campbell,trujillotiffany@example.net,+1-897-898-8576x019,1942-11-29,793 Trevor Plain Apt. 607,Lake Melissafort,WA,89639,USA,2026-04-08,Retail,Verified,True,59891.58,Nurse,Yemen
C0001856,Cristina,Li,uhopkins@example.net,333.781.0136x24083,1981-02-19,646 Mitchell Glen,Robertborough,VA,95349,USA,2024-10-03,Retail,Failed,True,25969.81,Retired,Cameroon
C0001857,Deanna,Moss,diazdeborah@example.com,001-488-248-8059x5474,2004-01-12,89234 Dorothy Way,West Michelleport,ID,89131,USA,2026-02-20,Retail,Verified,True,72855.45,Teacher,Palestinian Territory
C0001858,Brian,Martinez,lcline@example.net,992-588-4096x965,1975-04-28,75122 Todd Corner Suite 980,Patrickburgh,PW,24604,USA,2024-08-21,Retail,Verified,True,32047.57,Sales Associate,Ethiopia
C0001859,Denise,Hall,youngmegan@example.org,580.706.8409x642,1974-02-11,0793 Kimberly Way Apt. 082,Port Nicole,KY,89814,USA,2024-07-07,Business,Verified,True,338051.96,Sole Trader,Cyprus
C0001860,Courtney,Bridges,huntlouis@example.com,6413936406,1943-01-19,18222 Rodriguez Skyway Apt. 950,North Davidburgh,ID,97424,USA,2024-09-02,Retail,Verified,True,41363.78,Sales Associate,Saint Helena
C0001861,Karen,Martinez,sarafernandez@example.net,342-673-5022,2006-06-24,1019 Walker Divide,North Markfort,NY,84587,USA,2025-04-06,Retail,Verified,True,33956.84,Student,Panama
C0001862,Harold,Roy,lindseysarah@example.org,+1-851-594-1997x9817,1994-02-24,191 Michael Unions,Lake Daniel,NE,91053,USA,2025-11-23,Retail,Verified,True,54469.93,Warehouse Worker,Austria
C0001863,Elizabeth,Rodriguez,crosbysuzanne@example.net,+1-282-206-4562,1945-09-10,273 Wang Drive,New Stanley,MN,84136,USA,2024-07-15,Premium,Verified,True,158909.99,Business Owner,Austria
C0001864,Yolanda,Stewart,robert79@example.net,267-312-7944,1990-12-10,59725 John Summit,West Kelsey,OR,60087,USA,2024-03-08,Retail,Expired,True,15149.67,Driver,Kuwait
C0001865,James,Foster,gdelacruz@example.com,+1-761-692-0228,1985-10-17,0261 Shields Turnpike,Luiston,CT,42347,USA,2025-11-01,Retail,Verified,True,69714.95,Teacher,San Marino
C0001866,David,Peterson,april90@example.com,6459982781,1984-10-05,6497 Megan Drive,East Ricardohaven,CT,41607,USA,2025-01-13,Retail,Verified,True,15815.63,Sales Associate,Czech Republic
C0001867,Stephanie,Howard,amymeyers@example.org,+1-226-797-8833x102,1958-10-11,56459 Tina Green,Brettside,AS,47445,USA,2025-11-10,Premium,Verified,True,183418.87,Consultant,Guinea-Bissau
C0001868,Christina,Diaz,sburgess@example.org,001-795-604-4492x09545,1990-04-29,83117 Hickman Prairie,Rebeccaberg,HI,67827,USA,2025-01-02,Retail,Verified,True,63790.05,Administrative Assistant,Cambodia
C0001869,Cynthia,Rogers,sfritz@example.org,996.830.4955x094,1982-10-29,63882 Alexander Stravenue Suite 925,East Danielhaven,OR,95900,USA,2025-03-14,Retail,Verified,True,21047.07,Retired,Hong Kong
C0001870,John,Garcia,hamiltonpatricia@example.com,(263)363-0043x359,1951-03-13,4075 Higgins Port Suite 146,Brightmouth,RI,19577,USA,2026-02-22,Premium,Failed,True,77150.35,Financial Analyst,Congo
C0001871,Erin,Gilbert,miguelwells@example.com,216-816-5665x764,1989-06-26,65586 Seth Corner,South Ashleychester,NH,75316,USA,2025-08-29,Retail,Verified,True,20892.54,Sales Associate,Netherlands Antilles
C0001872,Christina,Costa,patricia62@example.org,543-969-2851x5628,1955-09-15,7417 Jeffrey Gateway Suite 010,Frychester,NJ,50714,USA,2024-03-11,Retail,Verified,False,32615.39,Administrative Assistant,Heard Island and McDonald Islands
C0001873,Justin,Bolton,harrissarah@example.net,001-916-854-9806x18464,1954-12-21,576 Patterson Villages,East Melissaborough,TN,22645,USA,2025-03-15,Premium,Verified,True,82057.82,Financial Analyst,Bulgaria
C0001874,Kimberly,Sullivan,victorsexton@example.net,(917)536-6566,1976-12-05,0727 Todd Turnpike,South Nathaniel,NV,54520,USA,2024-04-26,Retail,Verified,True,53628.2,Nurse,Western Sahara
C0001875,Stephen,Reynolds,heather71@example.com,902-426-1234x945,1957-12-22,491 Jordan Plain Apt. 614,North Bethmouth,PW,85082,USA,2026-01-13,Retail,Verified,True,69923.31,Administrative Assistant,Malaysia
